Scenario	Row	Bay	RouteNumber	ContainerType	ContainerSize	ContainerContentType
73848e27-99f2-410d-8e0c-48b6e78dcaef	3	2	3	Tank	TwentyFoot	General
1b632521-18c2-412e-a5d6-48d81afb63b3	2	1	2	Refridgerated	FortyFoot	Poison
1b632521-18c2-412e-a5d6-48d81afb63b3	3	1	2	Tank	FortyFoot	Flammable
1b632521-18c2-412e-a5d6-48d81afb63b3	2	2	2	Refridgerated	FortyFoot	Poison
1b632521-18c2-412e-a5d6-48d81afb63b3	3	2	2	Tank	FortyFoot	Flammable
1b632521-18c2-412e-a5d6-48d81afb63b3	3	3	3	Refridgerated	TwentyFoot	Corrosive
be92f505-575c-4be9-bca5-48f35d24b294	2	1	2	Refridgerated	FortyFoot	Corrosive
be92f505-575c-4be9-bca5-48f35d24b294	3	1	3	Refridgerated	FortyFoot	General
be92f505-575c-4be9-bca5-48f35d24b294	2	2	2	Refridgerated	FortyFoot	Corrosive
be92f505-575c-4be9-bca5-48f35d24b294	3	2	3	Refridgerated	FortyFoot	General
be92f505-575c-4be9-bca5-48f35d24b294	3	3	2	Dry	TwentyFoot	Radioactive
62397d77-aef5-48cf-bd4d-490ae9b27d55	2	1	2	Refridgerated	FortyFoot	Corrosive
62397d77-aef5-48cf-bd4d-490ae9b27d55	3	1	3	Dry	FortyFoot	Corrosive
62397d77-aef5-48cf-bd4d-490ae9b27d55	2	2	2	Refridgerated	FortyFoot	Corrosive
62397d77-aef5-48cf-bd4d-490ae9b27d55	3	2	3	Dry	FortyFoot	Corrosive
62397d77-aef5-48cf-bd4d-490ae9b27d55	3	3	3	Refridgerated	TwentyFoot	Poison
01888007-3d2d-4baf-95dd-49395b72f8a1	2	1	2	Dry	FortyFoot	Radioactive
01888007-3d2d-4baf-95dd-49395b72f8a1	3	1	2	Dry	TwentyFoot	Radioactive
01888007-3d2d-4baf-95dd-49395b72f8a1	2	2	2	Dry	FortyFoot	Radioactive
01888007-3d2d-4baf-95dd-49395b72f8a1	3	2	3	Dry	TwentyFoot	Radioactive
d5e272ce-9fcd-463e-beb5-49d096c20e1c	2	1	2	Tank	FortyFoot	General
d5e272ce-9fcd-463e-beb5-49d096c20e1c	3	1	2	Dry	TwentyFoot	Poison
d5e272ce-9fcd-463e-beb5-49d096c20e1c	2	2	2	Tank	FortyFoot	General
d5e272ce-9fcd-463e-beb5-49d096c20e1c	3	2	2	Refridgerated	TwentyFoot	Radioactive
1a339d8e-e093-4c55-bc43-4a21bf2d3d54	2	1	2	Tank	FortyFoot	Flammable
1a339d8e-e093-4c55-bc43-4a21bf2d3d54	3	1	2	Tank	TwentyFoot	Flammable
1a339d8e-e093-4c55-bc43-4a21bf2d3d54	2	2	2	Tank	FortyFoot	Flammable
1a339d8e-e093-4c55-bc43-4a21bf2d3d54	3	2	2	Refridgerated	TwentyFoot	Corrosive
967f7865-6979-4f67-bfd7-4a267b2cdbb0	2	1	2	Tank	FortyFoot	Flammable
967f7865-6979-4f67-bfd7-4a267b2cdbb0	3	1	3	Refridgerated	FortyFoot	Corrosive
967f7865-6979-4f67-bfd7-4a267b2cdbb0	2	2	2	Tank	FortyFoot	Flammable
967f7865-6979-4f67-bfd7-4a267b2cdbb0	3	2	3	Refridgerated	FortyFoot	Corrosive
967f7865-6979-4f67-bfd7-4a267b2cdbb0	3	3	3	Refridgerated	TwentyFoot	Radioactive
95d27bc0-411a-41df-9b7f-4a7ae4ce2126	2	1	3	Refridgerated	FortyFoot	General
95d27bc0-411a-41df-9b7f-4a7ae4ce2126	3	1	2	Tank	TwentyFoot	Flammable
95d27bc0-411a-41df-9b7f-4a7ae4ce2126	2	2	3	Refridgerated	FortyFoot	General
95d27bc0-411a-41df-9b7f-4a7ae4ce2126	3	2	2	Tank	TwentyFoot	General
b8eaeebf-227c-4b4d-aefb-4aaf96af36c1	2	1	2	Dry	TwentyFoot	Poison
b8eaeebf-227c-4b4d-aefb-4aaf96af36c1	3	1	2	Refridgerated	TwentyFoot	Radioactive
b8eaeebf-227c-4b4d-aefb-4aaf96af36c1	3	2	3	Refridgerated	FortyFoot	Empty
b8eaeebf-227c-4b4d-aefb-4aaf96af36c1	3	3	3	Refridgerated	FortyFoot	Empty
f86398d9-e24c-44b4-b40f-4adedf7199e2	1	1	2	Refridgerated	FortyFoot	Empty
f86398d9-e24c-44b4-b40f-4adedf7199e2	2	1	2	Dry	FortyFoot	Radioactive
f86398d9-e24c-44b4-b40f-4adedf7199e2	3	1	3	Dry	FortyFoot	Flammable
f86398d9-e24c-44b4-b40f-4adedf7199e2	1	2	2	Refridgerated	FortyFoot	Empty
f86398d9-e24c-44b4-b40f-4adedf7199e2	2	2	2	Dry	FortyFoot	Radioactive
f86398d9-e24c-44b4-b40f-4adedf7199e2	3	2	3	Dry	FortyFoot	Flammable
0893407d-6e60-445f-8251-4afe92f3d8b8	2	1	3	Dry	FortyFoot	General
0893407d-6e60-445f-8251-4afe92f3d8b8	3	1	3	Dry	FortyFoot	Flammable
0893407d-6e60-445f-8251-4afe92f3d8b8	2	2	3	Dry	FortyFoot	General
0893407d-6e60-445f-8251-4afe92f3d8b8	3	2	3	Dry	FortyFoot	Flammable
0893407d-6e60-445f-8251-4afe92f3d8b8	3	3	2	Dry	TwentyFoot	Empty
7074355c-3c2c-4dc4-ab9e-4b36d9888fa4	3	1	3	Dry	FortyFoot	Corrosive
7074355c-3c2c-4dc4-ab9e-4b36d9888fa4	3	2	3	Dry	FortyFoot	Corrosive
7074355c-3c2c-4dc4-ab9e-4b36d9888fa4	2	3	2	Tank	TwentyFoot	Empty
7074355c-3c2c-4dc4-ab9e-4b36d9888fa4	3	3	3	Refridgerated	TwentyFoot	Corrosive
6e0dab9f-137d-44b9-b5fd-4bc733cd3581	2	1	3	Dry	TwentyFoot	Radioactive
6e0dab9f-137d-44b9-b5fd-4bc733cd3581	3	1	2	Dry	TwentyFoot	Radioactive
6e0dab9f-137d-44b9-b5fd-4bc733cd3581	3	2	3	Dry	FortyFoot	Radioactive
6e0dab9f-137d-44b9-b5fd-4bc733cd3581	3	3	3	Dry	FortyFoot	Radioactive
17e88d5e-f8d9-4f28-88ae-4e351b8ab3b8	3	1	2	Dry	FortyFoot	Flammable
17e88d5e-f8d9-4f28-88ae-4e351b8ab3b8	3	2	2	Dry	FortyFoot	Flammable
17e88d5e-f8d9-4f28-88ae-4e351b8ab3b8	2	3	2	Dry	TwentyFoot	Corrosive
17e88d5e-f8d9-4f28-88ae-4e351b8ab3b8	3	3	3	Dry	TwentyFoot	Radioactive
eface086-a701-436e-9837-4e40edc0bb0e	2	1	2	Dry	FortyFoot	Corrosive
eface086-a701-436e-9837-4e40edc0bb0e	3	1	3	Tank	TwentyFoot	Flammable
eface086-a701-436e-9837-4e40edc0bb0e	2	2	2	Dry	FortyFoot	Corrosive
eface086-a701-436e-9837-4e40edc0bb0e	3	2	2	Dry	TwentyFoot	Radioactive
927fc083-16e2-4a06-8822-4e5cecd42e56	2	1	2	Dry	FortyFoot	Radioactive
927fc083-16e2-4a06-8822-4e5cecd42e56	3	1	2	Refridgerated	TwentyFoot	Empty
927fc083-16e2-4a06-8822-4e5cecd42e56	2	2	2	Dry	FortyFoot	Radioactive
927fc083-16e2-4a06-8822-4e5cecd42e56	3	2	3	Tank	TwentyFoot	General
698b0ec6-17a4-48cd-82c7-4e95e44ddb90	2	1	2	Dry	FortyFoot	Radioactive
698b0ec6-17a4-48cd-82c7-4e95e44ddb90	3	1	2	Dry	TwentyFoot	Radioactive
698b0ec6-17a4-48cd-82c7-4e95e44ddb90	2	2	2	Dry	FortyFoot	Radioactive
698b0ec6-17a4-48cd-82c7-4e95e44ddb90	3	2	3	Dry	TwentyFoot	Radioactive
4ce6758d-bca5-4db4-aa7f-4f36e893cabb	2	1	1	Dry	FortyFoot	Corrosive
4ce6758d-bca5-4db4-aa7f-4f36e893cabb	3	1	2	Dry	TwentyFoot	Poison
4ce6758d-bca5-4db4-aa7f-4f36e893cabb	2	2	1	Dry	FortyFoot	Corrosive
4ce6758d-bca5-4db4-aa7f-4f36e893cabb	3	2	2	Dry	TwentyFoot	General
8329222e-8469-4886-9320-4f38ca88ff41	3	1	2	Refridgerated	FortyFoot	Empty
8329222e-8469-4886-9320-4f38ca88ff41	3	2	2	Refridgerated	FortyFoot	Empty
8329222e-8469-4886-9320-4f38ca88ff41	2	3	2	Dry	TwentyFoot	Corrosive
8329222e-8469-4886-9320-4f38ca88ff41	3	3	3	Dry	TwentyFoot	General
35c7ac0f-6913-43f3-a720-4f8ddf041817	2	1	3	Tank	FortyFoot	Empty
35c7ac0f-6913-43f3-a720-4f8ddf041817	3	1	2	Tank	TwentyFoot	Flammable
35c7ac0f-6913-43f3-a720-4f8ddf041817	2	2	3	Tank	FortyFoot	Empty
35c7ac0f-6913-43f3-a720-4f8ddf041817	3	2	3	Tank	TwentyFoot	General
e612d855-2130-462a-83e3-4fb2d063c685	2	1	2	Tank	FortyFoot	Flammable
e612d855-2130-462a-83e3-4fb2d063c685	3	1	2	Tank	TwentyFoot	Flammable
e612d855-2130-462a-83e3-4fb2d063c685	2	2	2	Tank	FortyFoot	Flammable
e612d855-2130-462a-83e3-4fb2d063c685	3	2	2	Tank	TwentyFoot	Flammable
26fcb9d3-da73-4a0b-93c2-4fdf38e753a5	2	1	2	Refridgerated	TwentyFoot	Corrosive
26fcb9d3-da73-4a0b-93c2-4fdf38e753a5	3	1	3	Tank	FortyFoot	Flammable
26fcb9d3-da73-4a0b-93c2-4fdf38e753a5	2	2	2	Tank	TwentyFoot	General
26fcb9d3-da73-4a0b-93c2-4fdf38e753a5	3	2	3	Tank	FortyFoot	Flammable
e5708ee1-887e-4099-8dda-4fe93c3a3108	2	1	2	Refridgerated	FortyFoot	Empty
e5708ee1-887e-4099-8dda-4fe93c3a3108	3	1	2	Dry	FortyFoot	Corrosive
e5708ee1-887e-4099-8dda-4fe93c3a3108	2	2	2	Refridgerated	FortyFoot	Empty
e5708ee1-887e-4099-8dda-4fe93c3a3108	3	2	2	Dry	FortyFoot	Corrosive
e5708ee1-887e-4099-8dda-4fe93c3a3108	3	3	3	Dry	TwentyFoot	Corrosive
026d61d7-1183-4375-b7c9-50c6cd4e2ea5	2	1	3	Tank	FortyFoot	Flammable
026d61d7-1183-4375-b7c9-50c6cd4e2ea5	3	1	2	Tank	TwentyFoot	Flammable
026d61d7-1183-4375-b7c9-50c6cd4e2ea5	2	2	3	Tank	FortyFoot	Flammable
026d61d7-1183-4375-b7c9-50c6cd4e2ea5	3	2	3	Refridgerated	TwentyFoot	Corrosive
d6890cec-e379-446f-a7c9-513a761a1a1b	2	1	3	Dry	FortyFoot	Empty
d6890cec-e379-446f-a7c9-513a761a1a1b	3	1	3	Tank	FortyFoot	Empty
d6890cec-e379-446f-a7c9-513a761a1a1b	2	2	3	Dry	FortyFoot	Empty
d6890cec-e379-446f-a7c9-513a761a1a1b	3	2	3	Tank	FortyFoot	Empty
d6890cec-e379-446f-a7c9-513a761a1a1b	3	3	2	Dry	TwentyFoot	General
1bb4f9b3-18f0-4744-b9eb-518ec06b9cca	1	1	1	Refridgerated	FortyFoot	Poison
1bb4f9b3-18f0-4744-b9eb-518ec06b9cca	2	1	3	Tank	FortyFoot	Empty
1bb4f9b3-18f0-4744-b9eb-518ec06b9cca	3	1	3	Tank	FortyFoot	General
1bb4f9b3-18f0-4744-b9eb-518ec06b9cca	1	2	1	Refridgerated	FortyFoot	Poison
1bb4f9b3-18f0-4744-b9eb-518ec06b9cca	2	2	3	Tank	FortyFoot	Empty
1bb4f9b3-18f0-4744-b9eb-518ec06b9cca	3	2	3	Tank	FortyFoot	General
cd4b746f-78f6-4d39-a6cf-51be3a55cfb2	2	1	3	Dry	FortyFoot	Empty
cd4b746f-78f6-4d39-a6cf-51be3a55cfb2	3	1	3	Tank	FortyFoot	Empty
cd4b746f-78f6-4d39-a6cf-51be3a55cfb2	2	2	3	Dry	FortyFoot	Empty
cd4b746f-78f6-4d39-a6cf-51be3a55cfb2	3	2	3	Tank	FortyFoot	Empty
cd4b746f-78f6-4d39-a6cf-51be3a55cfb2	3	3	2	Dry	TwentyFoot	General
f143ed5c-9adf-4b18-a806-52019425418e	2	1	1	Dry	FortyFoot	Corrosive
f143ed5c-9adf-4b18-a806-52019425418e	3	1	2	Dry	TwentyFoot	Poison
f143ed5c-9adf-4b18-a806-52019425418e	2	2	1	Dry	FortyFoot	Corrosive
f143ed5c-9adf-4b18-a806-52019425418e	3	2	2	Dry	TwentyFoot	General
85142ccd-38e3-4e3b-859f-522dd9d10d05	2	1	3	Refridgerated	FortyFoot	General
85142ccd-38e3-4e3b-859f-522dd9d10d05	3	1	2	Tank	TwentyFoot	Flammable
85142ccd-38e3-4e3b-859f-522dd9d10d05	2	2	3	Refridgerated	FortyFoot	General
85142ccd-38e3-4e3b-859f-522dd9d10d05	3	2	2	Tank	TwentyFoot	General
0d266531-0750-44e0-a245-52c3c7a297d7	2	1	3	Tank	FortyFoot	Flammable
0d266531-0750-44e0-a245-52c3c7a297d7	3	1	2	Tank	TwentyFoot	Flammable
0d266531-0750-44e0-a245-52c3c7a297d7	2	2	3	Tank	FortyFoot	Flammable
0d266531-0750-44e0-a245-52c3c7a297d7	3	2	3	Refridgerated	TwentyFoot	Corrosive
43a70e55-edee-4f3d-b705-53364f40bcdc	2	1	2	Dry	FortyFoot	Radioactive
43a70e55-edee-4f3d-b705-53364f40bcdc	3	1	2	Dry	TwentyFoot	Radioactive
43a70e55-edee-4f3d-b705-53364f40bcdc	2	2	2	Dry	FortyFoot	Radioactive
43a70e55-edee-4f3d-b705-53364f40bcdc	3	2	3	Dry	TwentyFoot	Radioactive
a80ec2b0-f291-433e-8b90-53809cdaa2f1	2	1	3	Dry	FortyFoot	Radioactive
a80ec2b0-f291-433e-8b90-53809cdaa2f1	3	1	3	Dry	TwentyFoot	Poison
a80ec2b0-f291-433e-8b90-53809cdaa2f1	2	2	3	Dry	FortyFoot	Radioactive
a80ec2b0-f291-433e-8b90-53809cdaa2f1	3	2	3	Dry	TwentyFoot	Poison
48213069-0a6f-414b-adf7-5398567ee6e9	3	1	3	Tank	FortyFoot	Flammable
48213069-0a6f-414b-adf7-5398567ee6e9	3	2	3	Tank	FortyFoot	Flammable
48213069-0a6f-414b-adf7-5398567ee6e9	2	3	2	Refridgerated	TwentyFoot	Corrosive
48213069-0a6f-414b-adf7-5398567ee6e9	3	3	2	Tank	TwentyFoot	Flammable
8596afea-24d1-440e-a9a4-5522e676d0c4	2	1	3	Dry	FortyFoot	General
8596afea-24d1-440e-a9a4-5522e676d0c4	3	1	3	Dry	FortyFoot	Flammable
8596afea-24d1-440e-a9a4-5522e676d0c4	2	2	3	Dry	FortyFoot	General
8596afea-24d1-440e-a9a4-5522e676d0c4	3	2	3	Dry	FortyFoot	Flammable
8596afea-24d1-440e-a9a4-5522e676d0c4	3	3	2	Dry	TwentyFoot	Empty
3c89545d-51f7-4adf-b69d-554a182665a8	2	1	2	Dry	FortyFoot	Radioactive
3c89545d-51f7-4adf-b69d-554a182665a8	3	1	2	Dry	TwentyFoot	Radioactive
3c89545d-51f7-4adf-b69d-554a182665a8	2	2	2	Dry	FortyFoot	Radioactive
3c89545d-51f7-4adf-b69d-554a182665a8	3	2	3	Dry	TwentyFoot	Radioactive
00f6eb49-6e69-4a9e-a8b2-55f1f6937ac4	2	1	3	Dry	FortyFoot	Radioactive
00f6eb49-6e69-4a9e-a8b2-55f1f6937ac4	3	1	3	Dry	TwentyFoot	Poison
00f6eb49-6e69-4a9e-a8b2-55f1f6937ac4	2	2	3	Dry	FortyFoot	Radioactive
00f6eb49-6e69-4a9e-a8b2-55f1f6937ac4	3	2	3	Dry	TwentyFoot	Poison
1d30e83e-3ca8-4470-bfc7-55f351a30da4	2	1	2	Tank	TwentyFoot	Flammable
1d30e83e-3ca8-4470-bfc7-55f351a30da4	3	1	2	Tank	FortyFoot	Flammable
1d30e83e-3ca8-4470-bfc7-55f351a30da4	2	2	2	Tank	TwentyFoot	Flammable
1d30e83e-3ca8-4470-bfc7-55f351a30da4	3	2	2	Tank	FortyFoot	Flammable
3066b437-5557-46a7-a1af-5606769996fb	2	1	3	Tank	FortyFoot	Flammable
3066b437-5557-46a7-a1af-5606769996fb	3	1	2	Tank	TwentyFoot	Flammable
3066b437-5557-46a7-a1af-5606769996fb	2	2	3	Tank	FortyFoot	Flammable
3066b437-5557-46a7-a1af-5606769996fb	3	2	3	Refridgerated	TwentyFoot	Corrosive
218b7c31-372f-4cdf-ab9d-56605eeb4a25	2	1	2	Tank	FortyFoot	Flammable
218b7c31-372f-4cdf-ab9d-56605eeb4a25	3	1	2	Tank	TwentyFoot	Flammable
218b7c31-372f-4cdf-ab9d-56605eeb4a25	2	2	2	Tank	FortyFoot	Flammable
218b7c31-372f-4cdf-ab9d-56605eeb4a25	3	2	2	Tank	TwentyFoot	Flammable
b4fff1e2-dfb0-4c9d-a362-5728630f826c	2	1	2	Refridgerated	FortyFoot	Poison
b4fff1e2-dfb0-4c9d-a362-5728630f826c	3	1	2	Tank	FortyFoot	Flammable
b4fff1e2-dfb0-4c9d-a362-5728630f826c	2	2	2	Refridgerated	FortyFoot	Poison
b4fff1e2-dfb0-4c9d-a362-5728630f826c	3	2	2	Tank	FortyFoot	Flammable
b4fff1e2-dfb0-4c9d-a362-5728630f826c	3	3	3	Refridgerated	TwentyFoot	Corrosive
fe38b3ee-6193-445f-b0d0-578f9150d71b	3	1	3	Dry	FortyFoot	Corrosive
fe38b3ee-6193-445f-b0d0-578f9150d71b	3	2	3	Dry	FortyFoot	Corrosive
fe38b3ee-6193-445f-b0d0-578f9150d71b	2	3	2	Tank	TwentyFoot	Empty
fe38b3ee-6193-445f-b0d0-578f9150d71b	3	3	3	Refridgerated	TwentyFoot	Corrosive
9967d336-dd5b-405d-ad0a-57bd28bb0c7d	2	1	3	Dry	FortyFoot	Flammable
9967d336-dd5b-405d-ad0a-57bd28bb0c7d	3	1	3	Dry	TwentyFoot	Radioactive
9967d336-dd5b-405d-ad0a-57bd28bb0c7d	2	2	3	Dry	FortyFoot	Flammable
9967d336-dd5b-405d-ad0a-57bd28bb0c7d	3	2	2	Tank	TwentyFoot	General
efda6543-6a36-4550-af13-5843648baa9f	2	1	2	Dry	FortyFoot	Flammable
efda6543-6a36-4550-af13-5843648baa9f	3	1	3	Dry	TwentyFoot	Radioactive
efda6543-6a36-4550-af13-5843648baa9f	2	2	2	Dry	FortyFoot	Flammable
efda6543-6a36-4550-af13-5843648baa9f	3	2	3	Dry	TwentyFoot	Corrosive
842411d1-21b4-4824-b495-5850680b83d1	3	1	2	Dry	FortyFoot	Flammable
842411d1-21b4-4824-b495-5850680b83d1	3	2	2	Dry	FortyFoot	Flammable
842411d1-21b4-4824-b495-5850680b83d1	2	3	2	Dry	TwentyFoot	Corrosive
842411d1-21b4-4824-b495-5850680b83d1	3	3	3	Dry	TwentyFoot	Radioactive
22be7fe6-e148-482a-93c5-5858cb148c70	3	1	2	Refridgerated	FortyFoot	Empty
22be7fe6-e148-482a-93c5-5858cb148c70	3	2	2	Refridgerated	FortyFoot	Empty
22be7fe6-e148-482a-93c5-5858cb148c70	2	3	2	Dry	TwentyFoot	Corrosive
22be7fe6-e148-482a-93c5-5858cb148c70	3	3	3	Dry	TwentyFoot	General
7192f0f0-9521-49b4-ab95-587a1cabec4a	1	1	1	Tank	FortyFoot	Flammable
7192f0f0-9521-49b4-ab95-587a1cabec4a	2	1	2	Tank	FortyFoot	General
7192f0f0-9521-49b4-ab95-587a1cabec4a	3	1	3	Dry	FortyFoot	Corrosive
7192f0f0-9521-49b4-ab95-587a1cabec4a	1	2	1	Tank	FortyFoot	Flammable
7192f0f0-9521-49b4-ab95-587a1cabec4a	2	2	2	Tank	FortyFoot	General
7192f0f0-9521-49b4-ab95-587a1cabec4a	3	2	3	Dry	FortyFoot	Corrosive
be04856f-ca66-4409-8614-58d1688b9ab6	2	1	2	Refridgerated	FortyFoot	Corrosive
be04856f-ca66-4409-8614-58d1688b9ab6	3	1	2	Tank	FortyFoot	Flammable
be04856f-ca66-4409-8614-58d1688b9ab6	2	2	2	Refridgerated	FortyFoot	Corrosive
be04856f-ca66-4409-8614-58d1688b9ab6	3	2	2	Tank	FortyFoot	Flammable
be04856f-ca66-4409-8614-58d1688b9ab6	3	3	2	Refridgerated	TwentyFoot	Radioactive
1ea6ad4f-9153-49dc-acb0-58ec87db1228	3	1	2	Dry	FortyFoot	Corrosive
1ea6ad4f-9153-49dc-acb0-58ec87db1228	3	2	2	Dry	FortyFoot	Corrosive
1ea6ad4f-9153-49dc-acb0-58ec87db1228	2	3	2	Refridgerated	TwentyFoot	General
1ea6ad4f-9153-49dc-acb0-58ec87db1228	3	3	3	Dry	TwentyFoot	Radioactive
2d1d0cbd-82c8-45a4-a4d1-591497fd40a3	2	1	2	Dry	FortyFoot	Corrosive
2d1d0cbd-82c8-45a4-a4d1-591497fd40a3	3	1	3	Dry	TwentyFoot	Radioactive
2d1d0cbd-82c8-45a4-a4d1-591497fd40a3	2	2	2	Dry	FortyFoot	Corrosive
2d1d0cbd-82c8-45a4-a4d1-591497fd40a3	3	2	3	Tank	TwentyFoot	Flammable
c2d07c13-0fb9-42ab-b8ce-593e2e3b8299	2	1	1	Dry	FortyFoot	Flammable
c2d07c13-0fb9-42ab-b8ce-593e2e3b8299	3	1	2	Dry	TwentyFoot	Radioactive
c2d07c13-0fb9-42ab-b8ce-593e2e3b8299	2	2	1	Dry	FortyFoot	Flammable
c2d07c13-0fb9-42ab-b8ce-593e2e3b8299	3	2	1	Tank	TwentyFoot	General
1290d8fb-5e31-4a07-851e-5aa01249460c	2	1	3	Dry	FortyFoot	Empty
1290d8fb-5e31-4a07-851e-5aa01249460c	3	1	3	Tank	FortyFoot	Empty
1290d8fb-5e31-4a07-851e-5aa01249460c	2	2	3	Dry	FortyFoot	Empty
1290d8fb-5e31-4a07-851e-5aa01249460c	3	2	3	Tank	FortyFoot	Empty
1290d8fb-5e31-4a07-851e-5aa01249460c	3	3	2	Dry	TwentyFoot	General
9f0dd756-82eb-49f9-914c-5ac710ef7523	2	1	3	Dry	TwentyFoot	General
9f0dd756-82eb-49f9-914c-5ac710ef7523	3	1	2	Dry	FortyFoot	General
9f0dd756-82eb-49f9-914c-5ac710ef7523	3	2	2	Dry	FortyFoot	General
9f0dd756-82eb-49f9-914c-5ac710ef7523	3	3	3	Dry	TwentyFoot	Radioactive
2f37b5ba-b526-4a27-bfe1-5babf3b280bf	2	1	3	Tank	FortyFoot	Empty
2f37b5ba-b526-4a27-bfe1-5babf3b280bf	3	1	2	Tank	TwentyFoot	General
2f37b5ba-b526-4a27-bfe1-5babf3b280bf	2	2	3	Tank	FortyFoot	Empty
2f37b5ba-b526-4a27-bfe1-5babf3b280bf	3	2	2	Tank	TwentyFoot	Flammable
3f525452-5462-42d9-986b-5bec004461b9	2	1	2	Refridgerated	FortyFoot	Corrosive
3f525452-5462-42d9-986b-5bec004461b9	3	1	3	Refridgerated	FortyFoot	General
3f525452-5462-42d9-986b-5bec004461b9	2	2	2	Refridgerated	FortyFoot	Corrosive
3f525452-5462-42d9-986b-5bec004461b9	3	2	3	Refridgerated	FortyFoot	General
3f525452-5462-42d9-986b-5bec004461b9	3	3	2	Dry	TwentyFoot	Radioactive
0248861c-06b6-4474-874e-5c1775edc182	2	1	3	Tank	FortyFoot	Flammable
0248861c-06b6-4474-874e-5c1775edc182	3	1	2	Tank	TwentyFoot	Flammable
0248861c-06b6-4474-874e-5c1775edc182	2	2	3	Tank	FortyFoot	Flammable
0248861c-06b6-4474-874e-5c1775edc182	3	2	3	Refridgerated	TwentyFoot	Corrosive
6230f240-9cb8-4c87-a5e6-5c250812ef5e	2	1	2	Refridgerated	FortyFoot	Empty
6230f240-9cb8-4c87-a5e6-5c250812ef5e	3	1	2	Dry	FortyFoot	Corrosive
6230f240-9cb8-4c87-a5e6-5c250812ef5e	2	2	2	Refridgerated	FortyFoot	Empty
6230f240-9cb8-4c87-a5e6-5c250812ef5e	3	2	2	Dry	FortyFoot	Corrosive
6230f240-9cb8-4c87-a5e6-5c250812ef5e	3	3	3	Dry	TwentyFoot	Corrosive
1f4285ae-3b83-40fe-8bbf-5c68746f5d2d	1	1	2	Refridgerated	FortyFoot	Empty
1f4285ae-3b83-40fe-8bbf-5c68746f5d2d	2	1	2	Dry	FortyFoot	Flammable
1f4285ae-3b83-40fe-8bbf-5c68746f5d2d	3	1	2	Dry	FortyFoot	Radioactive
1f4285ae-3b83-40fe-8bbf-5c68746f5d2d	1	2	2	Refridgerated	FortyFoot	Empty
1f4285ae-3b83-40fe-8bbf-5c68746f5d2d	2	2	2	Dry	FortyFoot	Flammable
1f4285ae-3b83-40fe-8bbf-5c68746f5d2d	3	2	2	Dry	FortyFoot	Radioactive
ada0b850-711a-4115-9697-5ccb45558271	1	1	2	Refridgerated	FortyFoot	Empty
ada0b850-711a-4115-9697-5ccb45558271	2	1	2	Dry	FortyFoot	Flammable
ada0b850-711a-4115-9697-5ccb45558271	3	1	2	Dry	FortyFoot	Radioactive
ada0b850-711a-4115-9697-5ccb45558271	1	2	2	Refridgerated	FortyFoot	Empty
ada0b850-711a-4115-9697-5ccb45558271	2	2	2	Dry	FortyFoot	Flammable
ada0b850-711a-4115-9697-5ccb45558271	3	2	2	Dry	FortyFoot	Radioactive
a3883c52-7650-463a-ae5d-5d828c788d51	2	1	2	Tank	FortyFoot	General
a3883c52-7650-463a-ae5d-5d828c788d51	3	1	3	Dry	TwentyFoot	General
a3883c52-7650-463a-ae5d-5d828c788d51	2	2	2	Tank	FortyFoot	General
a3883c52-7650-463a-ae5d-5d828c788d51	3	2	2	Dry	TwentyFoot	Flammable
bf7e28fc-b940-4f3b-ba61-5db5d19f7994	2	1	2	Refridgerated	FortyFoot	Radioactive
bf7e28fc-b940-4f3b-ba61-5db5d19f7994	3	1	3	Dry	TwentyFoot	Corrosive
bf7e28fc-b940-4f3b-ba61-5db5d19f7994	2	2	2	Refridgerated	FortyFoot	Radioactive
bf7e28fc-b940-4f3b-ba61-5db5d19f7994	3	2	3	Refridgerated	TwentyFoot	Radioactive
be38c4f4-22c9-4407-94a2-5e6cbcac6ec1	2	1	3	Refridgerated	FortyFoot	General
be38c4f4-22c9-4407-94a2-5e6cbcac6ec1	3	1	2	Tank	TwentyFoot	Flammable
be38c4f4-22c9-4407-94a2-5e6cbcac6ec1	2	2	3	Refridgerated	FortyFoot	General
be38c4f4-22c9-4407-94a2-5e6cbcac6ec1	3	2	2	Tank	TwentyFoot	General
61d551ec-18ea-40c7-ba8e-5e7746990af3	2	1	2	Refridgerated	FortyFoot	Corrosive
61d551ec-18ea-40c7-ba8e-5e7746990af3	3	1	3	Refridgerated	FortyFoot	General
61d551ec-18ea-40c7-ba8e-5e7746990af3	2	2	2	Refridgerated	FortyFoot	Corrosive
61d551ec-18ea-40c7-ba8e-5e7746990af3	3	2	3	Refridgerated	FortyFoot	General
61d551ec-18ea-40c7-ba8e-5e7746990af3	3	3	2	Dry	TwentyFoot	Radioactive
d1ff21cd-122a-47b7-a6dc-5ea4dfbc0347	2	1	2	Refridgerated	FortyFoot	Radioactive
d1ff21cd-122a-47b7-a6dc-5ea4dfbc0347	3	1	3	Refridgerated	TwentyFoot	Radioactive
d1ff21cd-122a-47b7-a6dc-5ea4dfbc0347	2	2	2	Refridgerated	FortyFoot	Radioactive
d1ff21cd-122a-47b7-a6dc-5ea4dfbc0347	3	2	2	Dry	TwentyFoot	Corrosive
90cb2626-691d-41ee-b041-5eaba9158dba	3	1	2	Dry	FortyFoot	Corrosive
